time_ms,gameplay,notes,processing_ms
72518,false,0,0.051
72550,false,0,0.014
72582,false,0,0.014
72614,false,0,0.016
72646,false,0,0.014
72677,false,0,0.052
72710,false,0,0.016
72742,false,0,0.015
72775,false,0,0.014
72807,false,0,0.017
72839,false,0,0.016
72870,false,0,0.016
72902,false,0,0.013
72933,false,0,0.016
72969,true,1,1.481
73003,true,1,0.533
73037,true,0,0.463
73069,true,0,0.450
73102,true,0,0.929
73135,false,0,0.030
73168,false,0,0.020
73199,false,0,0.024
73231,false,0,0.026
73262,false,0,0.016
73294,false,0,0.052
73327,false,0,0.033
73359,false,0,0.039
73390,false,0,0.011
73422,false,0,0.011
73454,false,0,0.011
73486,false,0,0.012
73517,false,0,0.012
73549,false,0,0.022
73580,false,0,0.023
73612,false,0,0.011
73644,false,0,0.023
73676,false,0,0.011
73707,false,0,0.009
73739,false,0,0.011
73771,false,0,0.010
73804,false,0,0.044
73836,false,0,0.026
73867,false,0,0.017
73899,false,0,0.047
73931,false,0,0.011
73962,false,0,0.013
73994,false,0,0.011
74025,false,0,0.012
74057,false,0,0.098
74092,false,0,0.055
74124,false,0,0.013
74159,false,0,0.015
74191,false,0,0.010
74222,false,0,0.011
